trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
0,0,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.722,0.0,0.8,0,0.0,2.978,6.0,0.0,1.5,2.222,0.0,1.5,2.222
1,1,0,localizer,False,0,LEFT,eye,0,0,2.25,0.726,0.0,0.8,0,0.0,2.224,6.0,6.0,8.25,8.976,6.0,8.25,8.976
2,2,0,localizer,False,0,LEFT,eye,0,0,0.0,0.77,0.0,0.8,0,0.0,4.43,6.0,12.0,12.0,12.77,12.0,12.0,12.77
3,3,0,localizer,False,0,LEFT,eye,0,0,2.25,0.764,0.0,0.8,0,0.0,2.186,6.0,18.0,20.25,21.014,18.0,20.25,21.014
4,4,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.773,0.0,0.8,0,0.0,2.927,6.0,24.0,25.5,26.273,24.0,25.5,26.273
5,5,0,localizer,False,1,RIGHT,eye,1,0,0.0,0.811,0.0,0.8,0,0.0,4.389,6.0,30.0,30.0,30.811,30.0,30.0,30.811
6,6,0,localizer,False,0,LEFT,eye,0,0,1.5,1.661,0.0,0.8,0,0.0,2.039,6.0,36.0,37.5,39.161,36.0,37.5,39.161
7,7,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.806,0.0,0.8,0,0.0,2.894,6.0,42.0,43.5,44.306,42.0,43.5,44.306
8,0,0,localizer,False,0,LEFT,hand,0,0,0.75,0.894,0.0,0.8,0,0.0,3.556,6.0,48.0,48.75,49.644,0.0,0.75,1.644
9,1,0,localizer,False,1,RIGHT,hand,1,0,2.25,0.899,0.0,0.8,0,0.0,2.051,6.0,54.0,56.25,57.149,6.0,8.25,9.149
10,2,0,localizer,False,0,LEFT,hand,0,0,1.5,0.763,0.0,0.8,0,0.0,2.937,6.0,60.0,61.5,62.263,12.0,13.5,14.263
11,3,0,localizer,False,1,RIGHT,hand,1,0,2.25,0.926,0.0,0.8,0,0.0,2.024,6.0,66.0,68.25,69.176,18.0,20.25,21.176
12,4,0,localizer,False,0,LEFT,hand,0,0,1.5,1.009,0.0,0.8,0,0.0,2.691,6.0,72.0,73.5,74.509,24.0,25.5,26.509
13,5,0,localizer,False,1,RIGHT,hand,1,0,0.0,1.008,0.0,0.8,0,0.0,4.192,6.0,78.0,78.0,79.008,30.0,30.0,31.008
14,6,0,localizer,False,0,LEFT,hand,0,0,2.25,0.735,0.0,0.8,0,0.0,2.215,6.0,84.0,86.25,86.985,36.0,38.25,38.985
15,7,0,localizer,False,1,RIGHT,hand,1,0,0.0,0.707,0.0,0.8,0,0.0,4.493,6.0,90.0,90.0,90.707,42.0,42.0,42.707
16,0,0,localizer,False,0,LEFT,eye,0,0,2.25,0.746,0.0,0.8,0,0.0,2.204,6.0,96.0,98.25,98.996,0.0,2.25,2.996
17,1,0,localizer,False,1,RIGHT,eye,1,0,0.75,0.897,0.0,0.8,0,0.0,3.553,6.0,102.0,102.75,103.647,6.0,6.75,7.647
18,2,0,localizer,False,1,RIGHT,eye,1,0,2.25,0.711,0.0,0.8,0,0.0,2.239,6.0,108.0,110.25,110.961,12.0,14.25,14.961
19,3,0,localizer,False,0,LEFT,eye,0,0,0.0,0.845,0.0,0.8,0,0.0,4.355,6.0,114.0,114.0,114.845,18.0,18.0,18.845
20,4,0,localizer,False,1,RIGHT,eye,1,0,2.25,0.834,0.0,0.8,0,0.0,2.116,6.0,120.0,122.25,123.084,24.0,26.25,27.084
21,5,0,localizer,False,0,LEFT,eye,0,0,1.5,0.717,0.0,0.8,0,0.0,2.983,6.0,126.0,127.5,128.217,30.0,31.5,32.217
22,6,0,localizer,False,1,RIGHT,eye,1,0,2.25,0.88,0.0,0.8,0,0.0,2.07,6.0,132.0,134.25,135.13,36.0,38.25,39.13
23,7,0,localizer,False,0,LEFT,eye,0,0,0.75,0.801,0.0,0.8,0,0.0,3.649,6.0,138.0,138.75,139.551,42.0,42.75,43.551
24,0,0,localizer,False,0,LEFT,hand,0,0,2.25,0.895,0.0,0.8,0,0.0,2.055,6.0,144.0,146.25,147.145,0.0,2.25,3.145
25,1,0,localizer,False,0,LEFT,hand,0,0,1.5,0.743,0.0,0.8,0,0.0,2.957,6.0,150.0,151.5,152.243,6.0,7.5,8.243
26,2,0,localizer,False,1,RIGHT,hand,1,0,1.5,0.88,0.0,0.8,0,0.0,2.82,6.0,156.0,157.5,158.38,12.0,13.5,14.38
27,3,0,localizer,False,0,LEFT,hand,0,0,0.75,0.9,0.0,0.8,0,0.0,3.55,6.0,162.0,162.75,163.65,18.0,18.75,19.65
28,4,0,localizer,False,1,RIGHT,hand,1,0,1.5,1.691,0.0,0.8,0,0.0,2.009,6.0,168.0,169.5,171.191,24.0,25.5,27.191
29,5,0,localizer,False,1,RIGHT,hand,1,0,0.0,0.792,0.0,0.8,0,0.0,4.408,6.0,174.0,174.0,174.792,30.0,30.0,30.792
30,6,0,localizer,False,1,RIGHT,hand,1,0,0.0,0.902,0.0,0.8,0,0.0,4.298,6.0,180.0,180.0,180.902,36.0,36.0,36.902
31,7,0,localizer,False,0,LEFT,hand,0,0,0.75,0.724,0.0,0.8,0,0.0,3.726,6.0,186.0,186.75,187.474,42.0,42.75,43.474
32,0,0,localizer,False,0,LEFT,eye,0,0,0.0,0.906,0.0,0.8,0,0.0,4.294,6.0,192.0,192.0,192.906,0.0,0.0,0.906
33,1,0,localizer,False,1,RIGHT,eye,1,0,0.0,0.878,0.0,0.8,0,0.0,4.322,6.0,198.0,198.0,198.878,6.0,6.0,6.878
34,2,0,localizer,False,0,LEFT,eye,0,0,1.5,0.847,0.0,0.8,0,0.0,2.853,6.0,204.0,205.5,206.347,12.0,13.5,14.347
35,3,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.909,0.0,0.8,0,0.0,2.791,6.0,210.0,211.5,212.409,18.0,19.5,20.409
36,4,0,localizer,False,0,LEFT,eye,0,0,1.5,0.941,0.0,0.8,0,0.0,2.759,6.0,216.0,217.5,218.441,24.0,25.5,26.441
37,5,0,localizer,False,1,RIGHT,eye,1,0,0.0,1.441,0.0,0.8,0,0.0,3.759,6.0,222.0,222.0,223.441,30.0,30.0,31.441
38,6,0,localizer,False,1,RIGHT,eye,1,0,0.75,1.12,0.0,0.8,0,0.0,3.33,6.0,228.0,228.75,229.87,36.0,36.75,37.87
39,7,0,localizer,False,0,LEFT,eye,0,0,2.25,0.823,0.0,0.8,0,0.0,2.127,6.0,234.0,236.25,237.073,42.0,44.25,45.073
40,0,0,localizer,False,1,RIGHT,hand,1,0,2.25,0.754,0.0,0.8,0,0.0,2.196,6.0,240.0,242.25,243.004,0.0,2.25,3.004
41,1,0,localizer,False,1,RIGHT,hand,1,0,0.75,0.839,0.0,0.8,0,0.0,3.611,6.0,246.0,246.75,247.589,6.0,6.75,7.589
42,2,0,localizer,False,0,LEFT,hand,0,0,0.0,0.78,0.0,0.8,0,0.0,4.42,6.0,252.0,252.0,252.78,12.0,12.0,12.78
43,3,0,localizer,False,1,RIGHT,hand,1,0,0.75,0.8,0.0,0.8,0,0.0,3.65,6.0,258.0,258.75,259.55,18.0,18.75,19.55
44,4,0,localizer,False,0,LEFT,hand,0,0,1.5,0.849,0.0,0.8,0,0.0,2.851,6.0,264.0,265.5,266.349,24.0,25.5,26.349
45,5,0,localizer,False,1,RIGHT,hand,1,0,2.25,0.786,0.0,0.8,0,0.0,2.164,6.0,270.0,272.25,273.036,30.0,32.25,33.036
46,6,0,localizer,False,0,LEFT,hand,0,0,0.0,0.735,0.0,0.8,0,0.0,4.465,6.0,276.0,276.0,276.735,36.0,36.0,36.735
47,7,0,localizer,False,0,LEFT,hand,0,0,0.75,0.762,0.0,0.8,0,0.0,3.688,6.0,282.0,282.75,283.512,42.0,42.75,43.512
