trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
0,0,0,localizer,False,1,RIGHT,eye,1,0,2.25,1.144,0.0,0.8,0,0.0,1.806,6.0,0.0,2.25,3.394,0.0,2.25,3.394
1,1,0,localizer,False,1,RIGHT,eye,1,0,0.0,0.841,0.0,0.8,0,0.0,4.359,6.0,6.0,6.0,6.841,6.0,6.0,6.841
2,2,0,localizer,False,0,LEFT,eye,0,0,1.5,1.137,0.0,0.8,0,0.0,2.563,6.0,12.0,13.5,14.637,12.0,13.5,14.637
3,3,0,localizer,False,1,RIGHT,eye,1,0,0.0,0.93,0.0,0.8,0,0.0,4.27,6.0,18.0,18.0,18.93,18.0,18.0,18.93
4,4,0,localizer,False,0,LEFT,eye,0,0,0.75,1.118,0.0,0.8,0,0.0,3.332,6.0,24.0,24.75,25.868,24.0,24.75,25.868
5,5,0,localizer,False,1,RIGHT,eye,1,0,2.25,0.805,0.0,0.8,0,0.0,2.145,6.0,30.0,32.25,33.055,30.0,32.25,33.055
6,6,0,localizer,False,0,LEFT,eye,0,0,0.75,0.919,0.0,0.8,0,0.0,3.531,6.0,36.0,36.75,37.669,36.0,36.75,37.669
7,7,0,localizer,False,0,LEFT,eye,0,0,1.5,0.849,0.0,0.8,0,0.0,2.851,6.0,42.0,43.5,44.349,42.0,43.5,44.349
8,0,0,localizer,False,1,RIGHT,hand,1,0,1.5,0.919,0.0,0.8,0,0.0,2.781,6.0,48.0,49.5,50.419,0.0,1.5,2.419
9,1,0,localizer,False,1,RIGHT,hand,1,0,0.0,0.836,0.0,0.8,0,0.0,4.364,6.0,54.0,54.0,54.836,6.0,6.0,6.836
