trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
208,0,3,limbic_hand,False,1,LEFT,hand,3,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,1728.0,1728.75,1732.75,0.0,0.75,4.75
209,1,3,limbic_hand,False,1,LEFT,hand,3,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,1737.0,1737.0,1738.75,9.0,9.0,10.75
210,2,3,limbic_hand,False,0,NEU,hand,0,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,1746.0,1746.0,1747.75,18.0,18.0,19.75
211,3,3,limbic_hand,False,0,NEU,hand,0,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,1755.0,1755.0,1757.5,27.0,27.0,29.5
212,4,3,limbic_hand,False,1,LEFT,hand,3,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,1764.0,1766.25,1769.5,36.0,38.25,41.5
213,5,3,limbic_hand,True,,,hand,,0,1.5,1.0,1.5,2.0,0,0.5,2.5,9.0,1773.0,1774.5,1777.0,45.0,46.5,49.0
214,6,3,limbic_hand,False,1,RIGHT,hand,5,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,1782.0,1782.75,1786.0,54.0,54.75,58.0
215,7,3,limbic_hand,False,1,NEU,hand,1,0,0.75,1.0,1.5,2.0,0,0.5,3.25,9.0,1791.0,1791.75,1794.25,63.0,63.75,66.25
216,8,3,limbic_hand,False,0,RIGHT,hand,4,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,1800.0,1800.0,1802.5,72.0,72.0,74.5
217,9,3,limbic_hand,False,1,NEU,hand,1,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,1809.0,1809.75,1813.75,81.0,81.75,85.75
218,10,3,limbic_hand,False,0,LEFT,hand,2,0,2.25,1.0,3.0,2.0,0,0.5,0.25,9.0,1818.0,1820.25,1824.25,90.0,92.25,96.25
219,11,3,limbic_hand,False,0,NEU,hand,0,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,1827.0,1827.0,1831.0,99.0,99.0,103.0
220,12,3,limbic_hand,False,1,NEU,hand,1,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,1836.0,1836.75,1838.5,108.0,108.75,110.5
221,13,3,limbic_hand,True,,,hand,,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,1845.0,1847.25,1849.0,117.0,119.25,121.0
222,14,3,limbic_hand,False,1,NEU,hand,1,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,1854.0,1856.25,1859.5,126.0,128.25,131.5
223,15,3,limbic_hand,False,0,NEU,hand,0,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,1863.0,1863.75,1867.75,135.0,135.75,139.75
224,16,3,limbic_hand,False,1,LEFT,hand,3,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,1872.0,1874.25,1876.75,144.0,146.25,148.75
225,17,3,limbic_hand,False,1,NEU,hand,1,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,1881.0,1881.0,1885.0,153.0,153.0,157.0
226,18,3,limbic_hand,False,1,RIGHT,hand,5,0,0.75,1.0,1.5,2.0,0,0.5,3.25,9.0,1890.0,1890.75,1893.25,162.0,162.75,165.25
227,19,3,limbic_hand,False,0,RIGHT,hand,4,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,1899.0,1899.75,1901.5,171.0,171.75,173.5
228,20,3,limbic_hand,False,0,NEU,hand,0,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,1908.0,1908.75,1912.75,180.0,180.75,184.75
229,21,3,limbic_hand,True,,,hand,,0,0.0,1.0,2.25,2.0,0,0.5,3.25,9.0,1917.0,1917.0,1920.25,189.0,189.0,192.25
230,22,3,limbic_hand,False,0,NEU,hand,0,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,1926.0,1926.0,1930.0,198.0,198.0,202.0
231,23,3,limbic_hand,False,0,LEFT,hand,2,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,1935.0,1937.25,1939.0,207.0,209.25,211.0
232,24,3,limbic_hand,False,1,LEFT,hand,3,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,1944.0,1946.25,1948.75,216.0,218.25,220.75
233,25,3,limbic_hand,False,0,NEU,hand,0,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,1953.0,1953.75,1957.0,225.0,225.75,229.0
234,26,3,limbic_hand,False,1,RIGHT,hand,5,0,0.75,1.0,1.5,2.0,0,0.5,3.25,9.0,1962.0,1962.75,1965.25,234.0,234.75,237.25
235,27,3,limbic_hand,False,1,NEU,hand,1,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,1971.0,1973.25,1976.5,243.0,245.25,248.5
236,28,3,limbic_hand,False,0,RIGHT,hand,4,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,1980.0,1980.0,1982.5,252.0,252.0,254.5
237,29,3,limbic_hand,False,1,RIGHT,hand,5,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,1989.0,1991.25,1994.5,261.0,263.25,266.5
238,30,3,limbic_hand,False,0,LEFT,hand,2,0,0.0,1.0,2.25,2.0,0,0.5,3.25,9.0,1998.0,1998.0,2001.25,270.0,270.0,273.25
239,31,3,limbic_hand,False,0,RIGHT,hand,4,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,2007.0,2007.75,2009.5,279.0,279.75,281.5
240,32,3,limbic_hand,False,0,RIGHT,hand,4,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,2016.0,2018.25,2020.75,288.0,290.25,292.75
241,33,3,limbic_hand,False,1,NEU,hand,1,0,0.0,1.0,2.25,2.0,0,0.5,3.25,9.0,2025.0,2025.0,2028.25,297.0,297.0,300.25
242,34,3,limbic_hand,True,,,hand,,0,1.5,1.0,1.5,2.0,0,0.5,2.5,9.0,2034.0,2035.5,2038.0,306.0,307.5,310.0
243,35,3,limbic_hand,False,1,RIGHT,hand,5,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,2043.0,2043.75,2047.75,315.0,315.75,319.75
244,36,3,limbic_hand,False,1,LEFT,hand,3,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,2052.0,2054.25,2056.75,324.0,326.25,328.75
245,37,3,limbic_hand,False,0,NEU,hand,0,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,2061.0,2063.25,2065.75,333.0,335.25,337.75
246,38,3,limbic_hand,False,1,NEU,hand,1,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,2070.0,2070.0,2071.75,342.0,342.0,343.75
247,39,3,limbic_hand,False,0,NEU,hand,0,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,2079.0,2079.0,2081.5,351.0,351.0,353.5
248,40,3,limbic_hand,False,1,RIGHT,hand,5,0,2.25,1.0,3.0,2.0,0,0.5,0.25,9.0,2088.0,2090.25,2094.25,360.0,362.25,366.25
