trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
20,0,1,limbic_eye,False,0,RIGHT,eye,4,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,80.0,80.0,84.8,0.0,0.0,4.8
21,1,1,limbic_eye,False,0,LEFT,eye,2,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,88.0,89.0,95.3,8.0,9.0,15.3
22,2,1,limbic_eye,False,0,LEFT,eye,2,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,98.0,98.5,103.3,18.0,18.5,23.3
23,3,1,limbic_eye,False,0,LEFT,eye,2,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,106.0,107.5,113.8,26.0,27.5,33.8
24,4,1,limbic_eye,False,1,LEFT,eye,3,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,116.0,116.5,122.8,36.0,36.5,42.8
25,5,1,limbic_eye,False,0,NEU,eye,0,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,126.0,126.5,131.8,46.0,46.5,51.8
26,6,1,limbic_eye,False,0,LEFT,eye,2,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,134.0,135.0,141.3,54.0,55.0,61.3
27,7,1,limbic_eye,False,1,NEU,eye,1,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,144.0,144.0,150.3,64.0,64.0,70.3
28,8,1,limbic_eye,False,0,NEU,eye,0,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,154.0,155.0,160.8,74.0,75.0,80.8
29,9,1,limbic_eye,False,1,RIGHT,eye,5,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,164.0,164.0,170.3,84.0,84.0,90.3
30,10,1,limbic_eye,False,1,LEFT,eye,3,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,174.0,174.0,178.8,94.0,94.0,98.8
31,11,1,limbic_eye,True,,,eye,,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,182.0,182.5,187.3,102.0,102.5,107.3
32,12,1,limbic_eye,False,0,NEU,eye,0,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,190.0,190.0,195.8,110.0,110.0,115.8
33,13,1,limbic_eye,False,0,LEFT,eye,2,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,198.0,198.0,203.3,118.0,118.0,123.3
34,14,1,limbic_eye,False,0,RIGHT,eye,4,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,206.0,207.5,212.3,126.0,127.5,132.3
35,15,1,limbic_eye,False,1,LEFT,eye,3,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,216.0,216.5,222.3,136.0,136.5,142.3
36,16,1,limbic_eye,False,1,RIGHT,eye,5,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,226.0,226.0,231.8,146.0,146.0,151.8
37,17,1,limbic_eye,False,1,NEU,eye,1,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,234.0,235.0,240.8,154.0,155.0,160.8
38,18,1,limbic_eye,True,,,eye,,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,244.0,245.0,250.8,164.0,165.0,170.8
39,19,1,limbic_eye,False,0,RIGHT,eye,4,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,254.0,255.5,260.8,174.0,175.5,180.8
40,20,1,limbic_eye,False,1,RIGHT,eye,5,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,264.0,264.5,270.3,184.0,184.5,190.3
41,21,1,limbic_eye,False,1,RIGHT,eye,5,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,274.0,275.0,279.8,194.0,195.0,199.8
42,22,1,limbic_eye,False,1,LEFT,eye,3,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,282.0,283.0,288.3,202.0,203.0,208.3
43,23,1,limbic_eye,False,1,NEU,eye,1,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,292.0,293.0,299.3,212.0,213.0,219.3
44,24,1,limbic_eye,False,0,RIGHT,eye,4,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,302.0,302.0,308.3,222.0,222.0,228.3
45,25,1,limbic_eye,False,0,RIGHT,eye,4,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,312.0,313.5,319.3,232.0,233.5,239.3
46,26,1,limbic_eye,False,0,LEFT,eye,2,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,322.0,322.5,327.3,242.0,242.5,247.3
47,27,1,limbic_eye,False,1,RIGHT,eye,5,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,330.0,331.5,337.3,250.0,251.5,257.3
48,28,1,limbic_eye,True,,,eye,,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,340.0,341.5,347.3,260.0,261.5,267.3
49,29,1,limbic_eye,False,1,NEU,eye,1,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,350.0,350.0,355.8,270.0,270.0,275.8
50,30,1,limbic_eye,False,1,LEFT,eye,3,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,358.0,358.5,364.8,278.0,278.5,284.8
51,31,1,limbic_eye,False,1,NEU,eye,1,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,368.0,369.0,375.3,288.0,289.0,295.3
52,32,1,limbic_eye,False,0,RIGHT,eye,4,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,378.0,379.0,385.3,298.0,299.0,305.3
53,33,1,limbic_eye,False,0,NEU,eye,0,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,388.0,389.5,395.3,308.0,309.5,315.3
54,34,1,limbic_eye,False,0,LEFT,eye,2,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,398.0,398.0,403.8,318.0,318.0,323.8
55,35,1,limbic_eye,True,,,eye,,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,406.0,406.5,411.8,326.0,326.5,331.8
56,36,1,limbic_eye,False,1,NEU,eye,1,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,414.0,415.0,419.8,334.0,335.0,339.8
57,37,1,limbic_eye,False,1,LEFT,eye,3,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,422.0,423.5,429.3,342.0,343.5,349.3
58,38,1,limbic_eye,False,0,NEU,eye,0,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,432.0,432.5,437.8,352.0,352.5,357.8
59,39,1,limbic_eye,False,0,RIGHT,eye,4,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,440.0,441.5,446.8,360.0,361.5,366.8
60,40,1,limbic_eye,False,0,LEFT,eye,2,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,450.0,451.0,456.8,370.0,371.0,376.8
61,41,1,limbic_eye,False,1,RIGHT,eye,5,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,460.0,461.5,467.8,380.0,381.5,387.8
62,42,1,limbic_eye,False,0,LEFT,eye,2,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,470.0,471.0,476.8,390.0,391.0,396.8
63,43,1,limbic_eye,False,1,LEFT,eye,3,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,480.0,481.0,486.8,400.0,401.0,406.8
64,44,1,limbic_eye,False,0,LEFT,eye,2,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,490.0,490.5,495.3,410.0,410.5,415.3
65,45,1,limbic_eye,False,0,RIGHT,eye,4,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,498.0,498.5,503.8,418.0,418.5,423.8
66,46,1,limbic_eye,False,1,NEU,eye,1,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,506.0,506.0,511.8,426.0,426.0,431.8
67,47,1,limbic_eye,False,1,LEFT,eye,3,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,514.0,515.0,520.8,434.0,435.0,440.8
68,48,1,limbic_eye,False,0,RIGHT,eye,4,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,524.0,525.0,530.3,444.0,445.0,450.3
69,49,1,limbic_eye,False,0,RIGHT,eye,4,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,534.0,534.5,539.8,454.0,454.5,459.8
70,50,1,limbic_eye,False,0,NEU,eye,0,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,542.0,543.0,548.8,462.0,463.0,468.8
71,51,1,limbic_eye,False,1,LEFT,eye,3,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,552.0,552.5,557.3,472.0,472.5,477.3
72,52,1,limbic_eye,False,0,NEU,eye,0,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,560.0,561.0,567.3,480.0,481.0,487.3
73,53,1,limbic_eye,True,,,eye,,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,570.0,570.0,575.8,490.0,490.0,495.8
74,54,1,limbic_eye,False,0,NEU,eye,0,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,578.0,578.5,583.3,498.0,498.5,503.3
75,55,1,limbic_eye,False,1,RIGHT,eye,5,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,586.0,586.5,591.8,506.0,506.5,511.8
