trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
335,0,4,limbic_hand,False,1,LEFT,hand,3,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3002.0,3003.0,3008.8,0.0,1.0,6.8
336,1,4,limbic_hand,False,0,NEU,hand,0,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,3012.0,3012.5,3018.3,10.0,10.5,16.3
337,2,4,limbic_hand,False,1,LEFT,hand,3,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,3022.0,3022.0,3027.3,20.0,20.0,25.3
338,3,4,limbic_hand,False,0,NEU,hand,0,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,3030.0,3031.0,3037.3,28.0,29.0,35.3
339,4,4,limbic_hand,False,1,LEFT,hand,3,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3040.0,3040.5,3045.8,38.0,38.5,43.8
340,5,4,limbic_hand,True,,,hand,,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,3048.0,3049.5,3054.3,46.0,47.5,52.3
341,6,4,limbic_hand,False,0,LEFT,hand,2,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,3058.0,3058.0,3063.3,56.0,56.0,61.3
342,7,4,limbic_hand,False,1,LEFT,hand,3,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,3066.0,3066.0,3070.8,64.0,64.0,68.8
343,8,4,limbic_hand,False,0,LEFT,hand,2,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,3074.0,3075.5,3080.8,72.0,73.5,78.8
344,9,4,limbic_hand,False,0,RIGHT,hand,4,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3084.0,3085.5,3091.8,82.0,83.5,89.8
345,10,4,limbic_hand,False,0,RIGHT,hand,4,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3094.0,3095.0,3099.8,92.0,93.0,97.8
346,11,4,limbic_hand,False,1,NEU,hand,1,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,3102.0,3102.5,3108.8,100.0,100.5,106.8
347,12,4,limbic_hand,False,0,LEFT,hand,2,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3112.0,3112.5,3117.8,110.0,110.5,115.8
348,13,4,limbic_hand,False,1,RIGHT,hand,5,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,3120.0,3121.0,3127.3,118.0,119.0,125.3
349,14,4,limbic_hand,False,1,LEFT,hand,3,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3130.0,3130.5,3135.8,128.0,128.5,133.8
350,15,4,limbic_hand,False,1,LEFT,hand,3,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,3138.0,3138.0,3144.3,136.0,136.0,142.3
351,16,4,limbic_hand,False,0,RIGHT,hand,4,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3148.0,3149.0,3153.8,146.0,147.0,151.8
352,17,4,limbic_hand,False,1,NEU,hand,1,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,3156.0,3156.5,3162.3,154.0,154.5,160.3
353,18,4,limbic_hand,False,0,RIGHT,hand,4,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,3166.0,3167.5,3172.8,164.0,165.5,170.8
354,19,4,limbic_hand,True,,,hand,,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3176.0,3177.0,3182.8,174.0,175.0,180.8
355,20,4,limbic_hand,False,0,NEU,hand,0,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,3186.0,3187.5,3192.8,184.0,185.5,190.8
356,21,4,limbic_hand,False,0,RIGHT,hand,4,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3196.0,3197.0,3202.8,194.0,195.0,200.8
357,22,4,limbic_hand,False,1,RIGHT,hand,5,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3206.0,3206.5,3211.8,204.0,204.5,209.8
358,23,4,limbic_hand,False,1,RIGHT,hand,5,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3214.0,3215.0,3220.8,212.0,213.0,218.8
359,24,4,limbic_hand,False,1,RIGHT,hand,5,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3224.0,3225.0,3230.3,222.0,223.0,228.3
360,25,4,limbic_hand,False,1,NEU,hand,1,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3234.0,3235.0,3240.8,232.0,233.0,238.8
361,26,4,limbic_hand,False,0,LEFT,hand,2,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,3244.0,3244.5,3250.8,242.0,242.5,248.8
362,27,4,limbic_hand,False,0,NEU,hand,0,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,3254.0,3255.0,3261.3,252.0,253.0,259.3
363,28,4,limbic_hand,True,,,hand,,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3264.0,3265.0,3269.8,262.0,263.0,267.8
364,29,4,limbic_hand,False,1,RIGHT,hand,5,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,3272.0,3272.0,3277.8,270.0,270.0,275.8
365,30,4,limbic_hand,False,1,NEU,hand,1,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3280.0,3281.0,3286.3,278.0,279.0,284.3
366,31,4,limbic_hand,False,1,LEFT,hand,3,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3290.0,3291.0,3296.8,288.0,289.0,294.8
367,32,4,limbic_hand,False,0,NEU,hand,0,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,3300.0,3300.5,3306.3,298.0,298.5,304.3
368,33,4,limbic_hand,False,0,NEU,hand,0,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3310.0,3311.0,3315.8,308.0,309.0,313.8
369,34,4,limbic_hand,False,1,LEFT,hand,3,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3318.0,3319.0,3324.3,316.0,317.0,322.3
370,35,4,limbic_hand,False,1,NEU,hand,1,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3328.0,3329.0,3333.8,326.0,327.0,331.8
371,36,4,limbic_hand,False,0,NEU,hand,0,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,3336.0,3336.0,3341.8,334.0,334.0,339.8
372,37,4,limbic_hand,False,0,NEU,hand,0,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,3344.0,3345.0,3351.3,342.0,343.0,349.3
373,38,4,limbic_hand,False,0,RIGHT,hand,4,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,3354.0,3354.5,3360.3,352.0,352.5,358.3
374,39,4,limbic_hand,True,,,hand,,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3364.0,3365.0,3370.8,362.0,363.0,368.8
375,40,4,limbic_hand,False,1,NEU,hand,1,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,3374.0,3374.5,3380.8,372.0,372.5,378.8
376,41,4,limbic_hand,False,0,LEFT,hand,2,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,3384.0,3384.0,3390.3,382.0,382.0,388.3
377,42,4,limbic_hand,False,0,NEU,hand,0,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,3394.0,3394.0,3398.8,392.0,392.0,396.8
378,43,4,limbic_hand,False,1,NEU,hand,1,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3402.0,3403.5,3409.8,400.0,401.5,407.8
379,44,4,limbic_hand,False,0,NEU,hand,0,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3412.0,3413.0,3418.3,410.0,411.0,416.3
380,45,4,limbic_hand,False,1,LEFT,hand,3,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3422.0,3423.0,3427.8,420.0,421.0,425.8
381,46,4,limbic_hand,True,,,hand,,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,3430.0,3430.5,3436.8,428.0,428.5,434.8
382,47,4,limbic_hand,False,1,NEU,hand,1,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,3440.0,3440.5,3446.3,438.0,438.5,444.3
383,48,4,limbic_hand,False,0,RIGHT,hand,4,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3450.0,3451.5,3457.8,448.0,449.5,455.8
384,49,4,limbic_hand,False,1,RIGHT,hand,5,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,3460.0,3460.0,3465.8,458.0,458.0,463.8
385,50,4,limbic_hand,False,0,RIGHT,hand,4,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,3468.0,3469.5,3475.3,466.0,467.5,473.3
386,51,4,limbic_hand,False,0,RIGHT,hand,4,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,3478.0,3478.5,3483.3,476.0,476.5,481.3
387,52,4,limbic_hand,False,0,LEFT,hand,2,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,3486.0,3486.0,3490.8,484.0,484.0,488.8
388,53,4,limbic_hand,False,0,LEFT,hand,2,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3494.0,3495.5,3501.8,492.0,493.5,499.8
