trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
20,0,1,limbic_hand,False,0,RIGHT,hand,4,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,80.0,81.0,85.8,0.0,1.0,5.8
21,1,1,limbic_hand,False,0,RIGHT,hand,4,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,88.0,89.0,95.3,8.0,9.0,15.3
22,2,1,limbic_hand,False,0,LEFT,hand,2,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,98.0,98.0,103.3,18.0,18.0,23.3
23,3,1,limbic_hand,False,0,NEU,hand,0,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,106.0,106.0,112.3,26.0,26.0,32.3
24,4,1,limbic_hand,False,0,LEFT,hand,2,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,116.0,117.5,122.3,36.0,37.5,42.3
25,5,1,limbic_hand,False,1,RIGHT,hand,5,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,126.0,126.5,132.3,46.0,46.5,52.3
26,6,1,limbic_hand,True,,,hand,,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,136.0,137.0,143.3,56.0,57.0,63.3
27,7,1,limbic_hand,False,1,RIGHT,hand,5,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,146.0,147.0,152.3,66.0,67.0,72.3
28,8,1,limbic_hand,False,0,RIGHT,hand,4,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,156.0,156.5,162.3,76.0,76.5,82.3
29,9,1,limbic_hand,False,1,LEFT,hand,3,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,166.0,167.5,173.3,86.0,87.5,93.3
30,10,1,limbic_hand,False,1,RIGHT,hand,5,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,176.0,177.0,183.3,96.0,97.0,103.3
31,11,1,limbic_hand,False,1,NEU,hand,1,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,186.0,187.5,192.8,106.0,107.5,112.8
32,12,1,limbic_hand,False,0,LEFT,hand,2,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,196.0,196.0,201.8,116.0,116.0,121.8
33,13,1,limbic_hand,False,0,NEU,hand,0,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,204.0,205.5,210.3,124.0,125.5,130.3
34,14,1,limbic_hand,False,1,NEU,hand,1,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,214.0,214.5,219.3,134.0,134.5,139.3
35,15,1,limbic_hand,True,,,hand,,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,222.0,223.0,228.3,142.0,143.0,148.3
36,16,1,limbic_hand,False,0,RIGHT,hand,4,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,232.0,233.5,239.3,152.0,153.5,159.3
37,17,1,limbic_hand,False,0,RIGHT,hand,4,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,242.0,243.5,248.3,162.0,163.5,168.3
38,18,1,limbic_hand,False,1,NEU,hand,1,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,252.0,252.5,258.8,172.0,172.5,178.8
39,19,1,limbic_hand,False,0,RIGHT,hand,4,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,262.0,262.0,267.8,182.0,182.0,187.8
40,20,1,limbic_hand,False,1,NEU,hand,1,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,270.0,270.5,276.8,190.0,190.5,196.8
41,21,1,limbic_hand,False,1,LEFT,hand,3,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,280.0,280.0,284.8,200.0,200.0,204.8
42,22,1,limbic_hand,False,1,LEFT,hand,3,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,288.0,289.5,295.3,208.0,209.5,215.3
