trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
0,0,0,localizer,False,0,LEFT,eye,0,0,0.0,1.0,0.0,0.8,0,0.0,4.2,6.0,0.0,0.0,1.0,0.0,0.0,1.0
1,1,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.821,0.0,0.8,0,0.0,2.879,6.0,6.0,7.5,8.321,6.0,7.5,8.321
2,2,0,localizer,False,1,RIGHT,eye,1,0,2.25,0.866,0.0,0.8,0,0.0,2.084,6.0,12.0,14.25,15.116,12.0,14.25,15.116
3,3,0,localizer,False,0,LEFT,eye,0,0,0.0,1.151,0.0,0.8,0,0.0,4.049,6.0,18.0,18.0,19.151,18.0,18.0,19.151
4,4,0,localizer,False,1,RIGHT,eye,1,0,0.0,0.875,0.0,0.8,0,0.0,4.325,6.0,24.0,24.0,24.875,24.0,24.0,24.875
5,5,0,localizer,False,1,RIGHT,eye,1,0,1.5,1.084,0.0,0.8,0,0.0,2.616,6.0,30.0,31.5,32.584,30.0,31.5,32.584
6,6,0,localizer,False,0,LEFT,eye,0,0,2.25,0.8,0.0,0.8,0,0.0,2.15,6.0,36.0,38.25,39.05,36.0,38.25,39.05
7,7,0,localizer,False,0,LEFT,eye,0,0,0.75,0.881,0.0,0.8,0,0.0,3.569,6.0,42.0,42.75,43.631,42.0,42.75,43.631
8,0,0,localizer,False,0,LEFT,hand,0,0,0.75,0.986,0.0,0.8,0,0.0,3.464,6.0,48.0,48.75,49.736,0.0,0.75,1.736
9,1,0,localizer,False,1,RIGHT,hand,1,0,0.0,0.809,0.0,0.8,0,0.0,4.391,6.0,54.0,54.0,54.809,6.0,6.0,6.809
10,2,0,localizer,False,1,RIGHT,hand,1,0,1.5,1.403,0.0,0.8,0,0.0,2.297,6.0,60.0,61.5,62.903,12.0,13.5,14.903
11,3,0,localizer,False,0,LEFT,hand,0,0,1.5,0.933,0.0,0.8,0,0.0,2.767,6.0,66.0,67.5,68.433,18.0,19.5,20.433
12,4,0,localizer,False,0,LEFT,hand,0,0,0.0,0.98,0.0,0.8,0,0.0,4.22,6.0,72.0,72.0,72.98,24.0,24.0,24.98
13,5,0,localizer,False,1,RIGHT,hand,1,0,0.75,0.826,0.0,0.8,0,0.0,3.624,6.0,78.0,78.75,79.576,30.0,30.75,31.576
14,6,0,localizer,False,1,RIGHT,hand,1,0,0.0,0.953,0.0,0.8,0,0.0,4.247,6.0,84.0,84.0,84.953,36.0,36.0,36.953
15,7,0,localizer,False,0,LEFT,hand,0,0,2.25,0.812,0.0,0.8,0,0.0,2.138,6.0,90.0,92.25,93.062,42.0,44.25,45.062
16,0,0,localizer,False,0,LEFT,eye,0,0,1.5,0.914,0.0,0.8,0,0.0,2.786,6.0,96.0,97.5,98.414,0.0,1.5,2.414
17,1,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.834,0.0,0.8,0,0.0,2.866,6.0,102.0,103.5,104.334,6.0,7.5,8.334
18,2,0,localizer,False,0,LEFT,eye,0,0,0.75,0.854,0.0,0.8,0,0.0,3.596,6.0,108.0,108.75,109.604,12.0,12.75,13.604
19,3,0,localizer,False,1,RIGHT,eye,1,0,2.25,1.149,0.0,0.8,0,0.0,1.801,6.0,114.0,116.25,117.399,18.0,20.25,21.399
20,4,0,localizer,False,0,LEFT,eye,0,0,0.0,1.206,0.0,0.8,0,0.0,3.994,6.0,120.0,120.0,121.206,24.0,24.0,25.206
21,5,0,localizer,False,1,RIGHT,eye,1,0,2.25,0.843,0.0,0.8,0,0.0,2.107,6.0,126.0,128.25,129.093,30.0,32.25,33.093
22,6,0,localizer,False,1,RIGHT,eye,1,0,2.25,1.011,0.0,0.8,0,0.0,1.939,6.0,132.0,134.25,135.261,36.0,38.25,39.261
23,7,0,localizer,False,0,LEFT,eye,0,0,0.75,1.104,0.0,0.8,0,0.0,3.346,6.0,138.0,138.75,139.854,42.0,42.75,43.854
24,0,0,localizer,False,1,RIGHT,hand,1,0,2.25,0.827,0.0,0.8,0,0.0,2.123,6.0,144.0,146.25,147.077,0.0,2.25,3.077
25,1,0,localizer,False,0,LEFT,hand,0,0,0.0,0.919,0.0,0.8,0,0.0,4.281,6.0,150.0,150.0,150.919,6.0,6.0,6.919
26,2,0,localizer,False,0,LEFT,hand,0,0,2.25,0.878,0.0,0.8,0,0.0,2.072,6.0,156.0,158.25,159.128,12.0,14.25,15.128
27,3,0,localizer,False,0,LEFT,hand,0,0,0.0,0.856,0.0,0.8,0,0.0,4.344,6.0,162.0,162.0,162.856,18.0,18.0,18.856
28,4,0,localizer,False,1,RIGHT,hand,1,0,1.5,0.952,0.0,0.8,0,0.0,2.748,6.0,168.0,169.5,170.452,24.0,25.5,26.452
29,5,0,localizer,False,0,LEFT,hand,0,0,1.5,1.576,0.0,0.8,0,0.0,2.124,6.0,174.0,175.5,177.076,30.0,31.5,33.076
30,6,0,localizer,False,1,RIGHT,hand,1,0,0.75,0.865,0.0,0.8,0,0.0,3.585,6.0,180.0,180.75,181.615,36.0,36.75,37.615
31,7,0,localizer,False,1,RIGHT,hand,1,0,2.25,0.974,0.0,0.8,0,0.0,1.976,6.0,186.0,188.25,189.224,42.0,44.25,45.224
32,0,0,localizer,False,0,LEFT,eye,0,0,0.0,1.031,0.0,0.8,0,0.0,4.169,6.0,192.0,192.0,193.031,0.0,0.0,1.031
33,1,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.821,0.0,0.8,0,0.0,2.879,6.0,198.0,199.5,200.321,6.0,7.5,8.321
34,2,0,localizer,False,0,LEFT,eye,0,0,2.25,2.177,0.0,0.8,0,0.0,0.773,6.0,204.0,206.25,208.427,12.0,14.25,16.427
35,3,0,localizer,False,0,LEFT,eye,0,0,1.5,0.891,0.0,0.8,0,0.0,2.809,6.0,210.0,211.5,212.391,18.0,19.5,20.391
36,4,0,localizer,False,1,RIGHT,eye,1,0,0.0,0.915,0.0,0.8,0,0.0,4.285,6.0,216.0,216.0,216.915,24.0,24.0,24.915
37,5,0,localizer,False,0,LEFT,eye,0,0,1.5,0.826,0.0,0.8,0,0.0,2.874,6.0,222.0,223.5,224.326,30.0,31.5,32.326
38,6,0,localizer,False,1,RIGHT,eye,1,0,0.0,1.17,0.0,0.8,0,0.0,4.03,6.0,228.0,228.0,229.17,36.0,36.0,37.17
39,7,0,localizer,False,1,RIGHT,eye,1,0,2.25,1.109,0.0,0.8,0,0.0,1.841,6.0,234.0,236.25,237.359,42.0,44.25,45.359
40,0,0,localizer,False,0,LEFT,hand,0,0,2.25,0.857,0.0,0.8,0,0.0,2.093,6.0,240.0,242.25,243.107,0.0,2.25,3.107
41,1,0,localizer,False,1,RIGHT,hand,1,0,0.75,1.208,0.0,0.8,0,0.0,3.242,6.0,246.0,246.75,247.958,6.0,6.75,7.958
42,2,0,localizer,False,1,RIGHT,hand,1,0,1.5,1.014,0.0,0.8,0,0.0,2.686,6.0,252.0,253.5,254.514,12.0,13.5,14.514
43,3,0,localizer,False,0,LEFT,hand,0,0,2.25,0.976,0.0,0.8,0,0.0,1.974,6.0,258.0,260.25,261.226,18.0,20.25,21.226
44,4,0,localizer,False,0,LEFT,hand,0,0,1.5,1.08,0.0,0.8,0,0.0,2.62,6.0,264.0,265.5,266.58,24.0,25.5,26.58
45,5,0,localizer,False,1,RIGHT,hand,1,0,2.25,1.153,0.0,0.8,0,0.0,1.797,6.0,270.0,272.25,273.403,30.0,32.25,33.403
