trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
0,0,0,localizer,False,0,LEFT,hand,0,0,0.75,0.83,0.0,0.8,0,0.0,3.62,6.0,0.0,0.75,1.58,0.0,0.75,1.58
1,1,0,localizer,False,0,LEFT,hand,0,0,1.5,0.824,0.0,0.8,0,0.0,2.876,6.0,6.0,7.5,8.324,6.0,7.5,8.324
2,2,0,localizer,False,1,RIGHT,hand,1,0,0.0,0.917,0.0,0.8,0,0.0,4.283,6.0,12.0,12.0,12.917,12.0,12.0,12.917
3,3,0,localizer,False,1,RIGHT,hand,1,0,1.5,0.985,0.0,0.8,0,0.0,2.715,6.0,18.0,19.5,20.485,18.0,19.5,20.485
4,4,0,localizer,False,0,LEFT,hand,0,0,1.5,0.877,0.0,0.8,0,0.0,2.823,6.0,24.0,25.5,26.377,24.0,25.5,26.377
5,5,0,localizer,False,1,RIGHT,hand,1,0,2.25,1.06,0.0,0.8,0,0.0,1.89,6.0,30.0,32.25,33.31,30.0,32.25,33.31
6,6,0,localizer,False,1,RIGHT,hand,1,0,2.25,0.917,0.0,0.8,0,0.0,2.033,6.0,36.0,38.25,39.167,36.0,38.25,39.167
7,7,0,localizer,False,0,LEFT,hand,0,0,0.75,0.833,0.0,0.8,0,0.0,3.617,6.0,42.0,42.75,43.583,42.0,42.75,43.583
8,0,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.946,0.0,0.8,0,0.0,2.754,6.0,48.0,49.5,50.446,0.0,1.5,2.446
9,1,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.816,0.0,0.8,0,0.0,2.884,6.0,54.0,55.5,56.316,6.0,7.5,8.316
10,2,0,localizer,False,0,LEFT,eye,0,0,2.25,1.35,0.0,0.8,0,0.0,1.6,6.0,60.0,62.25,63.6,12.0,14.25,15.6
11,3,0,localizer,False,1,RIGHT,eye,1,0,0.0,0.851,0.0,0.8,0,0.0,4.349,6.0,66.0,66.0,66.851,18.0,18.0,18.851
12,4,0,localizer,False,0,LEFT,eye,0,0,0.75,1.404,0.0,0.8,0,0.0,3.046,6.0,72.0,72.75,74.154,24.0,24.75,26.154
13,5,0,localizer,False,0,LEFT,eye,0,0,1.5,0.86,0.0,0.8,0,0.0,2.84,6.0,78.0,79.5,80.36,30.0,31.5,32.36
14,6,0,localizer,False,1,RIGHT,eye,1,0,0.75,0.824,0.0,0.8,0,0.0,3.626,6.0,84.0,84.75,85.574,36.0,36.75,37.574
15,7,0,localizer,False,0,LEFT,eye,0,0,2.25,1.126,0.0,0.8,0,0.0,1.824,6.0,90.0,92.25,93.376,42.0,44.25,45.376
16,0,0,localizer,False,0,LEFT,hand,0,0,0.75,0.846,0.0,0.8,0,0.0,3.604,6.0,96.0,96.75,97.596,0.0,0.75,1.596
17,1,0,localizer,False,1,RIGHT,hand,1,0,0.0,1.057,0.0,0.8,0,0.0,4.143,6.0,102.0,102.0,103.057,6.0,6.0,7.057
18,2,0,localizer,False,1,RIGHT,hand,1,0,0.75,0.809,0.0,0.8,0,0.0,3.641,6.0,108.0,108.75,109.559,12.0,12.75,13.559
19,3,0,localizer,False,0,LEFT,hand,0,0,2.25,1.595,0.0,0.8,0,0.0,1.355,6.0,114.0,116.25,117.845,18.0,20.25,21.845
20,4,0,localizer,False,0,LEFT,hand,0,0,0.75,0.831,0.0,0.8,0,0.0,3.619,6.0,120.0,120.75,121.581,24.0,24.75,25.581
21,5,0,localizer,False,0,LEFT,hand,0,0,0.75,0.872,0.0,0.8,0,0.0,3.578,6.0,126.0,126.75,127.622,30.0,30.75,31.622
22,6,0,localizer,False,1,RIGHT,hand,1,0,2.25,1.388,0.0,0.8,0,0.0,1.562,6.0,132.0,134.25,135.638,36.0,38.25,39.638
23,7,0,localizer,False,1,RIGHT,hand,1,0,2.25,0.894,0.0,0.8,0,0.0,2.056,6.0,138.0,140.25,141.144,42.0,44.25,45.144
24,0,0,localizer,False,1,RIGHT,eye,1,0,2.25,0.981,0.0,0.8,0,0.0,1.969,6.0,144.0,146.25,147.231,0.0,2.25,3.231
25,1,0,localizer,False,0,LEFT,eye,0,0,1.5,0.934,0.0,0.8,0,0.0,2.766,6.0,150.0,151.5,152.434,6.0,7.5,8.434
26,2,0,localizer,False,1,RIGHT,eye,1,0,2.25,0.926,0.0,0.8,0,0.0,2.024,6.0,156.0,158.25,159.176,12.0,14.25,15.176
27,3,0,localizer,False,0,LEFT,eye,0,0,0.0,0.854,0.0,0.8,0,0.0,4.346,6.0,162.0,162.0,162.854,18.0,18.0,18.854
28,4,0,localizer,False,1,RIGHT,eye,1,0,0.0,0.914,0.0,0.8,0,0.0,4.286,6.0,168.0,168.0,168.914,24.0,24.0,24.914
29,5,0,localizer,False,0,LEFT,eye,0,0,0.75,0.883,0.0,0.8,0,0.0,3.567,6.0,174.0,174.75,175.633,30.0,30.75,31.633
30,6,0,localizer,False,0,LEFT,eye,0,0,1.5,0.91,0.0,0.8,0,0.0,2.79,6.0,180.0,181.5,182.41,36.0,37.5,38.41
31,7,0,localizer,False,1,RIGHT,eye,1,0,2.25,0.828,0.0,0.8,0,0.0,2.122,6.0,186.0,188.25,189.078,42.0,44.25,45.078
32,0,0,localizer,False,0,LEFT,hand,0,0,2.25,1.703,0.0,0.8,0,0.0,1.247,6.0,192.0,194.25,195.953,0.0,2.25,3.953
33,1,0,localizer,False,1,RIGHT,hand,1,0,2.25,1.027,0.0,0.8,0,0.0,1.923,6.0,198.0,200.25,201.277,6.0,8.25,9.277
34,2,0,localizer,False,0,LEFT,hand,0,0,0.0,0.822,0.0,0.8,0,0.0,4.378,6.0,204.0,204.0,204.822,12.0,12.0,12.822
35,3,0,localizer,False,1,RIGHT,hand,1,0,0.0,1.008,0.0,0.8,0,0.0,4.192,6.0,210.0,210.0,211.008,18.0,18.0,19.008
36,4,0,localizer,False,1,RIGHT,hand,1,0,0.75,0.948,0.0,0.8,0,0.0,3.502,6.0,216.0,216.75,217.698,24.0,24.75,25.698
37,5,0,localizer,False,1,RIGHT,hand,1,0,0.0,0.978,0.0,0.8,0,0.0,4.222,6.0,222.0,222.0,222.978,30.0,30.0,30.978
38,6,0,localizer,False,0,LEFT,hand,0,0,1.5,0.929,0.0,0.8,0,0.0,2.771,6.0,228.0,229.5,230.429,36.0,37.5,38.429
39,7,0,localizer,False,0,LEFT,hand,0,0,0.75,1.029,0.0,0.8,0,0.0,3.421,6.0,234.0,234.75,235.779,42.0,42.75,43.779
40,0,0,localizer,False,0,LEFT,eye,0,0,0.0,0.948,0.0,0.8,0,0.0,4.252,6.0,240.0,240.0,240.948,0.0,0.0,0.948
41,1,0,localizer,False,0,LEFT,eye,0,0,2.25,0.813,0.0,0.8,0,0.0,2.137,6.0,246.0,248.25,249.063,6.0,8.25,9.063
42,2,0,localizer,False,1,RIGHT,eye,1,0,0.0,0.823,0.0,0.8,0,0.0,4.377,6.0,252.0,252.0,252.823,12.0,12.0,12.823
