trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
0,0,0,localizer,False,0,LEFT,eye,0,0,0.75,0.778,0.0,0.8,0,0.0,3.672,6.0,0.0,0.75,1.528,0.0,0.75,1.528
1,1,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.729,0.0,0.8,0,0.0,2.971,6.0,6.0,7.5,8.229,6.0,7.5,8.229
2,2,0,localizer,False,0,LEFT,eye,0,0,0.0,0.846,0.0,0.8,0,0.0,4.354,6.0,12.0,12.0,12.846,12.0,12.0,12.846
3,3,0,localizer,False,0,LEFT,eye,0,0,1.5,0.877,0.0,0.8,0,0.0,2.823,6.0,18.0,19.5,20.377,18.0,19.5,20.377
4,4,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.715,0.0,0.8,0,0.0,2.985,6.0,24.0,25.5,26.215,24.0,25.5,26.215
5,5,0,localizer,False,0,LEFT,eye,0,0,2.25,0.805,0.0,0.8,0,0.0,2.145,6.0,30.0,32.25,33.055,30.0,32.25,33.055
6,6,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.915,0.0,0.8,0,0.0,2.785,6.0,36.0,37.5,38.415,36.0,37.5,38.415
7,7,0,localizer,False,1,RIGHT,eye,1,0,1.5,1.004,0.0,0.8,0,0.0,2.696,6.0,42.0,43.5,44.504,42.0,43.5,44.504
8,0,0,localizer,False,1,RIGHT,hand,1,0,2.25,0.799,0.0,0.8,0,0.0,2.151,6.0,48.0,50.25,51.049,0.0,2.25,3.049
9,1,0,localizer,False,0,LEFT,hand,0,0,0.0,0.752,0.0,0.8,0,0.0,4.448,6.0,54.0,54.0,54.752,6.0,6.0,6.752
10,2,0,localizer,False,0,LEFT,hand,0,0,2.25,0.853,0.0,0.8,0,0.0,2.097,6.0,60.0,62.25,63.103,12.0,14.25,15.103
11,3,0,localizer,False,0,LEFT,hand,0,0,1.5,0.923,0.0,0.8,0,0.0,2.777,6.0,66.0,67.5,68.423,18.0,19.5,20.423
12,4,0,localizer,False,1,RIGHT,hand,1,0,0.0,0.763,0.0,0.8,0,0.0,4.437,6.0,72.0,72.0,72.763,24.0,24.0,24.763
13,5,0,localizer,False,1,RIGHT,hand,1,0,0.0,0.82,0.0,0.8,0,0.0,4.38,6.0,78.0,78.0,78.82,30.0,30.0,30.82
14,6,0,localizer,False,0,LEFT,hand,0,0,0.0,0.851,0.0,0.8,0,0.0,4.349,6.0,84.0,84.0,84.851,36.0,36.0,36.851
15,7,0,localizer,False,1,RIGHT,hand,1,0,1.5,1.157,0.0,0.8,0,0.0,2.543,6.0,90.0,91.5,92.657,42.0,43.5,44.657
16,0,0,localizer,False,0,LEFT,eye,0,0,0.75,1.039,0.0,0.8,0,0.0,3.411,6.0,96.0,96.75,97.789,0.0,0.75,1.789
17,1,0,localizer,False,0,LEFT,eye,0,0,0.0,0.786,0.0,0.8,0,0.0,4.414,6.0,102.0,102.0,102.786,6.0,6.0,6.786
18,2,0,localizer,False,0,LEFT,eye,0,0,0.0,0.933,0.0,0.8,0,0.0,4.267,6.0,108.0,108.0,108.933,12.0,12.0,12.933
19,3,0,localizer,False,1,RIGHT,eye,1,0,2.25,1.24,0.0,0.8,0,0.0,1.71,6.0,114.0,116.25,117.49,18.0,20.25,21.49
