trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
0,0,0,localizer,False,1,RIGHT,eye,1,0,0.0,0.912,0.0,0.8,0,0.0,4.288,6.0,0.0,0.0,0.912,0.0,0.0,0.912
1,1,0,localizer,False,1,RIGHT,eye,1,0,1.5,1.305,0.0,0.8,0,0.0,2.395,6.0,6.0,7.5,8.805,6.0,7.5,8.805
2,2,0,localizer,False,1,RIGHT,eye,1,0,0.75,0.822,0.0,0.8,0,0.0,3.628,6.0,12.0,12.75,13.572,12.0,12.75,13.572
3,3,0,localizer,False,0,LEFT,eye,0,0,0.0,0.846,0.0,0.8,0,0.0,4.354,6.0,18.0,18.0,18.846,18.0,18.0,18.846
4,4,0,localizer,False,0,LEFT,eye,0,0,2.25,1.535,0.0,0.8,0,0.0,1.415,6.0,24.0,26.25,27.785,24.0,26.25,27.785
5,5,0,localizer,False,1,RIGHT,eye,1,0,0.75,0.831,0.0,0.8,0,0.0,3.619,6.0,30.0,30.75,31.581,30.0,30.75,31.581
6,6,0,localizer,False,0,LEFT,eye,0,0,2.25,0.846,0.0,0.8,0,0.0,2.104,6.0,36.0,38.25,39.096,36.0,38.25,39.096
7,7,0,localizer,False,0,LEFT,eye,0,0,0.75,0.812,0.0,0.8,0,0.0,3.638,6.0,42.0,42.75,43.562,42.0,42.75,43.562
8,0,0,localizer,False,0,LEFT,hand,0,0,1.5,0.806,0.0,0.8,0,0.0,2.894,6.0,48.0,49.5,50.306,0.0,1.5,2.306
9,1,0,localizer,False,1,RIGHT,hand,1,0,2.25,1.166,0.0,0.8,0,0.0,1.784,6.0,54.0,56.25,57.416,6.0,8.25,9.416
10,2,0,localizer,False,0,LEFT,hand,0,0,0.0,0.894,0.0,0.8,0,0.0,4.306,6.0,60.0,60.0,60.894,12.0,12.0,12.894
11,3,0,localizer,False,1,RIGHT,hand,1,0,1.5,1.208,0.0,0.8,0,0.0,2.492,6.0,66.0,67.5,68.708,18.0,19.5,20.708
12,4,0,localizer,False,0,LEFT,hand,0,0,2.25,0.875,0.0,0.8,0,0.0,2.075,6.0,72.0,74.25,75.125,24.0,26.25,27.125
13,5,0,localizer,False,1,RIGHT,hand,1,0,2.25,0.874,0.0,0.8,0,0.0,2.076,6.0,78.0,80.25,81.124,30.0,32.25,33.124
14,6,0,localizer,False,0,LEFT,hand,0,0,0.0,0.855,0.0,0.8,0,0.0,4.345,6.0,84.0,84.0,84.855,36.0,36.0,36.855
15,7,0,localizer,False,1,RIGHT,hand,1,0,0.0,0.879,0.0,0.8,0,0.0,4.321,6.0,90.0,90.0,90.879,42.0,42.0,42.879
16,0,0,localizer,False,1,RIGHT,eye,1,0,0.0,1.177,0.0,0.8,0,0.0,4.023,6.0,96.0,96.0,97.177,0.0,0.0,1.177
17,1,0,localizer,False,1,RIGHT,eye,1,0,0.0,1.24,0.0,0.8,0,0.0,3.96,6.0,102.0,102.0,103.24,6.0,6.0,7.24
18,2,0,localizer,False,0,LEFT,eye,0,0,1.5,0.849,0.0,0.8,0,0.0,2.851,6.0,108.0,109.5,110.349,12.0,13.5,14.349
19,3,0,localizer,False,1,RIGHT,eye,1,0,0.75,0.833,0.0,0.8,0,0.0,3.617,6.0,114.0,114.75,115.583,18.0,18.75,19.583
20,4,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.906,0.0,0.8,0,0.0,2.794,6.0,120.0,121.5,122.406,24.0,25.5,26.406
21,5,0,localizer,False,0,LEFT,eye,0,0,2.25,1.057,0.0,0.8,0,0.0,1.893,6.0,126.0,128.25,129.307,30.0,32.25,33.307
22,6,0,localizer,False,0,LEFT,eye,0,0,0.75,0.928,0.0,0.8,0,0.0,3.522,6.0,132.0,132.75,133.678,36.0,36.75,37.678
23,7,0,localizer,False,0,LEFT,eye,0,0,2.25,1.052,0.0,0.8,0,0.0,1.898,6.0,138.0,140.25,141.302,42.0,44.25,45.302
24,0,0,localizer,False,0,LEFT,hand,0,0,2.25,0.835,0.0,0.8,0,0.0,2.115,6.0,144.0,146.25,147.085,0.0,2.25,3.085
25,1,0,localizer,False,1,RIGHT,hand,1,0,0.75,0.926,0.0,0.8,0,0.0,3.524,6.0,150.0,150.75,151.676,6.0,6.75,7.676
26,2,0,localizer,False,1,RIGHT,hand,1,0,1.5,1.052,0.0,0.8,0,0.0,2.648,6.0,156.0,157.5,158.552,12.0,13.5,14.552
27,3,0,localizer,False,0,LEFT,hand,0,0,1.5,0.874,0.0,0.8,0,0.0,2.826,6.0,162.0,163.5,164.374,18.0,19.5,20.374
28,4,0,localizer,False,1,RIGHT,hand,1,0,0.75,1.015,0.0,0.8,0,0.0,3.435,6.0,168.0,168.75,169.765,24.0,24.75,25.765
29,5,0,localizer,False,0,LEFT,hand,0,0,2.25,0.858,0.0,0.8,0,0.0,2.092,6.0,174.0,176.25,177.108,30.0,32.25,33.108
30,6,0,localizer,False,0,LEFT,hand,0,0,1.5,1.393,0.0,0.8,0,0.0,2.307,6.0,180.0,181.5,182.893,36.0,37.5,38.893
31,7,0,localizer,False,1,RIGHT,hand,1,0,0.75,0.802,0.0,0.8,0,0.0,3.648,6.0,186.0,186.75,187.552,42.0,42.75,43.552
32,0,0,localizer,False,0,LEFT,eye,0,0,0.0,0.995,0.0,0.8,0,0.0,4.205,6.0,192.0,192.0,192.995,0.0,0.0,0.995
33,1,0,localizer,False,0,LEFT,eye,0,0,2.25,0.895,0.0,0.8,0,0.0,2.055,6.0,198.0,200.25,201.145,6.0,8.25,9.145
